dataset_id,row_id,series_id,lon_s,lat_s,lon_e,lat_e,date_s,date_e,datetime_s,datetime_e,length_km,speed_kph,eff_status,ds_type,id_obs
1056,1056_90917720,,-122.67,37.21,-122.7,37.22,2005-07-22,2005-07-22,2005-07-22 07:37:23,2005-07-22 07:47:23,2.8848,17.309,,lneff,1055
1056,1056_90917719,,-122.64,37.21,-122.67,37.21,2005-07-22,2005-07-22,2005-07-22 07:28:28,2005-07-22 07:37:23,2.663,17.9192,,lneff,1055
1056,1056_90917718,,-122.63,37.21,-122.64,37.21,2005-07-22,2005-07-22,2005-07-22 07:27:23,2005-07-22 07:28:28,0.8877,49.1629,,lneff,1055
1056,1056_90917717,,-122.62,37.2,-122.63,37.21,2005-07-22,2005-07-22,2005-07-22 07:24:57,2005-07-22 07:27:23,1.4212,35.0427,,lneff,1055
1056,1056_90917716,,-122.6,37.2,-122.62,37.2,2005-07-22,2005-07-22,2005-07-22 07:17:29,2005-07-22 07:24:57,1.7756,14.2679,,lneff,1055
1056,1056_90917715,,-122.6,37.2,-122.6,37.2,2005-07-22,2005-07-22,2005-07-22 07:17:26,2005-07-22 07:17:29,0.0,0.0,,lneff,1055
1056,1056_90917714,,-122.6,37.2,-122.6,37.2,2005-07-22,2005-07-22,2005-07-22 07:17:23,2005-07-22 07:17:26,0.0,0.0,,lneff,1055
1056,1056_90917713,,-122.6,37.2,-122.6,37.2,2005-07-22,2005-07-22,2005-07-22 07:17:02,2005-07-22 07:17:23,0.0,0.0,,lneff,1055
1056,1056_90917712,,-122.6,37.2,-122.6,37.2,2005-07-22,2005-07-22,2005-07-22 07:16:58,2005-07-22 07:17:02,0.0,0.0,,lneff,1055
1056,1056_90917711,,-122.56,37.19,-122.6,37.2,2005-07-22,2005-07-22,2005-07-22 07:07:23,2005-07-22 07:16:58,3.7207,23.295,,lneff,1055
1056,1056_90917710,,-122.53,37.18,-122.56,37.19,2005-07-22,2005-07-22,2005-07-22 06:57:22,2005-07-22 07:07:23,2.8858,17.286,,lneff,1055
1056,1056_90917709,,-122.53,37.18,-122.53,37.18,2005-07-22,2005-07-22,2005-07-22 06:56:20,2005-07-22 06:57:22,0.0,0.0,,lneff,1055
1056,1056_90917708,,-122.51,37.18,-122.53,37.18,2005-07-22,2005-07-22,2005-07-22 06:51:23,2005-07-22 06:56:18,1.776,21.6736,,lneff,1055
1056,1056_90917707,,-122.48,37.17,-122.51,37.18,2005-07-22,2005-07-22,2005-07-22 06:40:27,2005-07-22 06:51:23,2.8861,15.8385,,lneff,1055
1056,1056_90917706,,-122.47,37.17,-122.48,37.17,2005-07-22,2005-07-22,2005-07-22 06:37:22,2005-07-22 06:40:27,0.8881,17.2826,,lneff,1055
1056,1056_90917705,,-122.45,37.17,-122.47,37.17,2005-07-22,2005-07-22,2005-07-22 06:30:37,2005-07-22 06:37:22,1.7763,15.789,,lneff,1055
1056,1056_90917704,,-122.44,37.16,-122.45,37.17,2005-07-22,2005-07-22,2005-07-22 06:28:44,2005-07-22 06:30:37,1.4215,45.2855,,lneff,1055
1056,1056_90917703,,-122.41,37.16,-122.44,37.16,2005-07-22,2005-07-22,2005-07-22 06:20:01,2005-07-22 06:27:22,2.6647,21.753,,lneff,1055
1056,1056_90917702,,-121.6,35.71,-121.61,35.72,2005-07-21,2005-07-21,2005-07-21 19:54:08,2005-07-21 19:56:58,1.4317,30.3191,,lneff,1055
1056,1056_90917701,,-121.57,35.69,-121.6,35.71,2005-07-21,2005-07-21,2005-07-21 19:44:08,2005-07-21 19:54:08,3.5066,21.0395,,lneff,1055
1056,1056_90917700,,-121.54,35.68,-121.57,35.69,2005-07-21,2005-07-21,2005-07-21 19:34:08,2005-07-21 19:44:08,2.9335,17.6013,,lneff,1055
1056,1056_90917699,,-121.52,35.66,-121.54,35.68,2005-07-21,2005-07-21,2005-07-21 19:24:08,2005-07-21 19:34:08,2.8641,17.1846,,lneff,1055
1056,1056_90917698,,-121.51,35.66,-121.52,35.66,2005-07-21,2005-07-21,2005-07-21 19:22:24,2005-07-21 19:24:08,0.9055,31.3439,,lneff,1055
1056,1056_90917697,,-121.49,35.64,-121.51,35.66,2005-07-21,2005-07-21,2005-07-21 19:14:08,2005-07-21 19:22:24,2.8644,20.7898,,lneff,1055
1056,1056_90917696,,-121.48,35.64,-121.49,35.64,2005-07-21,2005-07-21,2005-07-21 19:09:37,2005-07-21 19:14:08,0.9057,12.0317,,lneff,1055
1056,1056_90917695,,-121.47,35.63,-121.48,35.64,2005-07-21,2005-07-21,2005-07-21 19:04:19,2005-07-21 19:09:37,1.4323,16.2146,,lneff,1055
1056,1056_90917694,,-121.47,35.63,-121.47,35.63,2005-07-21,2005-07-21,2005-07-21 19:04:08,2005-07-21 19:04:19,0.0,0.0,,lneff,1055
1056,1056_90917693,,-121.46,35.62,-121.47,35.63,2005-07-21,2005-07-21,2005-07-21 19:01:59,2005-07-21 19:04:08,1.4324,39.9729,,lneff,1055
1056,1056_90917692,,-121.46,35.61,-121.46,35.62,2005-07-21,2005-07-21,2005-07-21 18:51:33,2005-07-21 19:01:59,1.1095,6.3806,,lneff,1055
1056,1056_90917691,,-121.43,35.6,-121.46,35.61,2005-07-21,2005-07-21,2005-07-21 18:44:34,2005-07-21 18:51:33,2.936,25.2262,,lneff,1055
1056,1056_90917690,,-121.4,35.61,-121.43,35.6,2005-07-21,2005-07-21,2005-07-21 18:33:26,2005-07-21 18:44:34,2.936,15.823,,lneff,1055
1056,1056_90917689,,-121.38,35.6,-121.4,35.61,2005-07-21,2005-07-21,2005-07-21 18:24:08,2005-07-21 18:33:26,2.1249,13.709,,lneff,1055
1056,1056_90917688,,-121.36,35.59,-121.38,35.6,2005-07-21,2005-07-21,2005-07-21 18:18:34,2005-07-21 18:24:08,2.1251,22.9051,,lneff,1055
1056,1056_90917687,,-121.33,35.58,-121.36,35.59,2005-07-21,2005-07-21,2005-07-21 18:07:41,2005-07-21 18:18:34,2.9367,16.1899,,lneff,1055
1056,1056_90917686,,-121.32,35.58,-121.33,35.58,2005-07-21,2005-07-21,2005-07-21 18:04:26,2005-07-21 18:07:41,0.9064,16.7334,,lneff,1055
1056,1056_90917685,,-121.27,35.58,-121.32,35.58,2005-07-21,2005-07-21,2005-07-21 17:10:51,2005-07-21 18:04:26,4.532,5.0747,,lneff,1055
1056,1056_90917684,,-121.25,35.58,-121.27,35.58,2005-07-21,2005-07-21,2005-07-21 17:04:08,2005-07-21 17:10:51,1.8128,16.1936,,lneff,1055
1056,1056_90917683,,-121.22,35.57,-121.25,35.58,2005-07-21,2005-07-21,2005-07-21 16:56:24,2005-07-21 17:04:08,2.937,22.7869,,lneff,1055
1056,1056_90917682,,-121.22,35.57,-121.22,35.57,2005-07-21,2005-07-21,2005-07-21 16:54:08,2005-07-21 16:56:24,0.0,0.0,,lneff,1055
1056,1056_90917681,,-121.22,35.57,-121.22,35.57,2005-07-21,2005-07-21,2005-07-21 16:53:06,2005-07-21 16:54:08,0.0,0.0,,lneff,1055
1056,1056_90917680,,-121.25,35.6,-121.22,35.57,2005-07-21,2005-07-21,2005-07-21 16:40:01,2005-07-21 16:53:06,4.2979,19.7103,,lneff,1055
1056,1056_90917679,,-121.27,35.61,-121.25,35.6,2005-07-21,2005-07-21,2005-07-21 16:34:08,2005-07-21 16:40:01,2.1249,21.6703,,lneff,1055
1056,1056_90917678,,-121.3,35.63,-121.27,35.61,2005-07-21,2005-07-21,2005-07-21 16:24:08,2005-07-21 16:34:08,3.5087,21.052,,lneff,1055
1056,1056_90917677,,-121.32,35.65,-121.3,35.63,2005-07-21,2005-07-21,2005-07-21 16:14:08,2005-07-21 16:24:08,2.8645,17.1871,,lneff,1055
1056,1056_90917676,,-121.34,35.67,-121.32,35.65,2005-07-21,2005-07-21,2005-07-21 16:04:08,2005-07-21 16:14:08,2.8642,17.1854,,lneff,1055
1056,1056_90917675,,-121.34,35.68,-121.34,35.67,2005-07-21,2005-07-21,2005-07-21 16:03:09,2005-07-21 16:04:08,1.1095,67.7001,,lneff,1055
1056,1056_90917674,,-121.35,35.7,-121.34,35.68,2005-07-21,2005-07-21,2005-07-21 15:54:08,2005-07-21 16:03:09,2.3966,15.9476,,lneff,1055
1056,1056_90917673,,-121.35,35.7,-121.35,35.7,2005-07-21,2005-07-21,2005-07-21 15:53:49,2005-07-21 15:54:08,0.0,0.0,,lneff,1055
1056,1056_90917672,,-121.36,35.72,-121.35,35.7,2005-07-21,2005-07-21,2005-07-21 15:46:21,2005-07-21 15:53:49,2.3965,19.2575,,lneff,1055
1056,1056_90917671,,-121.36,35.73,-121.36,35.72,2005-07-21,2005-07-21,2005-07-21 15:44:08,2005-07-21 15:46:21,1.1095,30.0326,,lneff,1055
1056,1056_90917670,,-121.37,35.75,-121.36,35.73,2005-07-21,2005-07-21,2005-07-21 15:34:08,2005-07-21 15:44:08,2.3964,14.3782,,lneff,1055
1056,1056_90917669,,-121.37,35.77,-121.37,35.75,2005-07-21,2005-07-21,2005-07-21 15:29:52,2005-07-21 15:34:08,2.2191,31.206,,lneff,1055
1056,1056_90917668,,-121.37,35.77,-121.37,35.77,2005-07-21,2005-07-21,2005-07-21 15:28:49,2005-07-21 15:29:52,0.0,0.0,,lneff,1055
1056,1056_90917667,,-121.39,35.77,-121.37,35.77,2005-07-21,2005-07-21,2005-07-21 15:24:08,2005-07-21 15:28:49,1.8085,23.1693,,lneff,1055
1056,1056_90917666,,-121.39,35.77,-121.39,35.77,2005-07-21,2005-07-21,2005-07-21 15:23:47,2005-07-21 15:24:08,0.0,0.0,,lneff,1055
1056,1056_90917665,,-121.41,35.77,-121.39,35.77,2005-07-21,2005-07-21,2005-07-21 15:19:10,2005-07-21 15:23:47,1.8085,23.5039,,lneff,1055
1056,1056_90917664,,-121.41,35.77,-121.41,35.77,2005-07-21,2005-07-21,2005-07-21 15:19:09,2005-07-21 15:19:10,0.0,0.0,,lneff,1055
1056,1056_90917663,,-121.42,35.77,-121.41,35.77,2005-07-21,2005-07-21,2005-07-21 15:14:08,2005-07-21 15:19:09,0.9042,10.8149,,lneff,1055
1056,1056_90917662,,-121.44,35.77,-121.42,35.77,2005-07-21,2005-07-21,2005-07-21 15:09:23,2005-07-21 15:14:08,1.8085,22.8442,,lneff,1055
1056,1056_90917661,,-121.5,35.8,-121.44,35.77,2005-07-21,2005-07-21,2005-07-21 13:56:35,2005-07-21 15:09:23,6.3643,5.2453,,lneff,1055
1056,1056_90917660,,-121.5,35.8,-121.5,35.8,2005-07-21,2005-07-21,2005-07-21 13:54:08,2005-07-21 13:56:35,0.0,0.0,,lneff,1055
1056,1056_90917659,,-121.54,35.81,-121.5,35.8,2005-07-21,2005-07-21,2005-07-21 13:44:08,2005-07-21 13:54:08,3.7818,22.691,,lneff,1055
1056,1056_90917658,,-121.57,35.83,-121.54,35.81,2005-07-21,2005-07-21,2005-07-21 13:34:08,2005-07-21 13:44:08,3.5035,21.0208,,lneff,1055
1056,1056_90917657,,-121.61,35.83,-121.57,35.83,2005-07-21,2005-07-21,2005-07-21 13:24:08,2005-07-21 13:34:08,3.6143,21.6856,,lneff,1055
1056,1056_90917656,,-121.61,35.83,-121.61,35.83,2005-07-21,2005-07-21,2005-07-21 13:23:05,2005-07-21 13:24:08,0.0,0.0,,lneff,1055
1056,1056_90917655,,-121.65,35.83,-121.61,35.83,2005-07-21,2005-07-21,2005-07-21 12:58:41,2005-07-21 13:23:05,3.6143,8.8876,,lneff,1055
1056,1056_90917654,,-121.67,35.83,-121.65,35.83,2005-07-21,2005-07-21,2005-07-21 12:54:08,2005-07-21 12:58:41,1.8071,23.8304,,lneff,1055
1056,1056_90917653,,-121.67,35.83,-121.67,35.83,2005-07-21,2005-07-21,2005-07-21 12:53:57,2005-07-21 12:54:08,0.0,0.0,,lneff,1055
1056,1056_90917652,,-121.67,35.83,-121.67,35.83,2005-07-21,2005-07-21,2005-07-21 12:52:57,2005-07-21 12:53:57,0.0,0.0,,lneff,1055
1056,1056_90917651,,-121.7,35.84,-121.67,35.83,2005-07-21,2005-07-21,2005-07-21 12:44:08,2005-07-21 12:52:57,2.9288,19.9316,,lneff,1055
1056,1056_90917650,,-121.71,35.84,-121.7,35.84,2005-07-21,2005-07-21,2005-07-21 12:40:28,2005-07-21 12:44:08,0.9035,14.7838,,lneff,1055
1056,1056_90917649,,-121.72,35.85,-121.71,35.84,2005-07-21,2005-07-21,2005-07-21 12:37:00,2005-07-21 12:40:28,1.4308,24.7642,,lneff,1055
1056,1056_90917648,,-121.71,35.85,-121.72,35.85,2005-07-21,2005-07-21,2005-07-21 12:34:08,2005-07-21 12:37:00,0.9033,18.9071,,lneff,1055
1056,1056_90917647,,-121.69,35.87,-121.71,35.85,2005-07-21,2005-07-21,2005-07-21 12:24:51,2005-07-21 12:34:08,2.8614,18.494,,lneff,1055
1056,1056_90917646,,-121.68,35.87,-121.69,35.87,2005-07-21,2005-07-21,2005-07-21 12:24:08,2005-07-21 12:24:51,0.9031,75.6096,,lneff,1055
1056,1056_90917645,,-121.67,35.89,-121.68,35.87,2005-07-21,2005-07-21,2005-07-21 12:17:28,2005-07-21 12:24:08,2.3958,21.5624,,lneff,1055
1056,1056_90917644,,-121.66,35.89,-121.67,35.89,2005-07-21,2005-07-21,2005-07-21 12:14:28,2005-07-21 12:17:28,0.9029,18.0577,,lneff,1055
1056,1056_90917643,,-121.66,35.89,-121.66,35.89,2005-07-21,2005-07-21,2005-07-21 12:14:27,2005-07-21 12:14:28,0.0,0.0,,lneff,1055
1056,1056_90917642,,-121.66,35.89,-121.66,35.89,2005-07-21,2005-07-21,2005-07-21 12:14:08,2005-07-21 12:14:27,0.0,0.0,,lneff,1055
1056,1056_90917641,,-121.63,35.92,-121.66,35.89,2005-07-21,2005-07-21,2005-07-21 12:04:08,2005-07-21 12:14:08,4.2912,25.7472,,lneff,1055
1056,1056_90917640,,-121.62,35.92,-121.63,35.92,2005-07-21,2005-07-21,2005-07-21 12:00:07,2005-07-21 12:04:08,0.9025,13.482,,lneff,1055
1056,1056_90917639,,-121.61,35.94,-121.62,35.92,2005-07-21,2005-07-21,2005-07-21 11:54:08,2005-07-21 12:00:07,2.3956,24.023,,lneff,1055
1056,1056_90917638,,-121.58,35.95,-121.61,35.94,2005-07-21,2005-07-21,2005-07-21 11:44:58,2005-07-21 11:54:08,2.9254,19.148,,lneff,1055
1056,1056_90917637,,-121.56,35.95,-121.58,35.95,2005-07-21,2005-07-21,2005-07-21 11:29:37,2005-07-21 11:44:58,1.8044,7.0531,,lneff,1055
1056,1056_90917636,,-121.54,35.96,-121.56,35.95,2005-07-21,2005-07-21,2005-07-21 11:24:08,2005-07-21 11:29:37,2.1182,23.1776,,lneff,1055
1056,1056_90917635,,-121.53,35.96,-121.54,35.96,2005-07-21,2005-07-21,2005-07-21 11:22:15,2005-07-21 11:24:08,0.9021,28.7392,,lneff,1055
1056,1056_90917634,,-121.53,35.97,-121.53,35.96,2005-07-21,2005-07-21,2005-07-21 11:20:53,2005-07-21 11:22:15,1.1096,48.7134,,lneff,1055
1056,1056_90917633,,-121.53,35.97,-121.53,35.97,2005-07-21,2005-07-21,2005-07-21 11:18:58,2005-07-21 11:20:53,0.0,0.0,,lneff,1055
1056,1056_90917632,,-121.55,35.97,-121.53,35.97,2005-07-21,2005-07-21,2005-07-21 11:14:08,2005-07-21 11:18:58,1.804,22.3939,,lneff,1055
1056,1056_90917631,,-121.58,35.98,-121.55,35.97,2005-07-21,2005-07-21,2005-07-21 11:04:08,2005-07-21 11:14:08,2.9244,17.5466,,lneff,1055
1056,1056_90917630,,-121.59,35.98,-121.58,35.98,2005-07-21,2005-07-21,2005-07-21 11:02:50,2005-07-21 11:04:08,0.9019,41.6245,,lneff,1055
1056,1056_90917629,,-121.69,36.0,-121.59,35.98,2005-07-21,2005-07-21,2005-07-21 10:15:11,2005-07-21 11:02:50,9.2866,11.6935,,lneff,1055
1056,1056_90917628,,-121.7,36.0,-121.69,36.0,2005-07-21,2005-07-21,2005-07-21 10:14:02,2005-07-21 10:15:11,0.9016,47.0419,,lneff,1055
1056,1056_90917627,,-121.73,36.01,-121.7,36.0,2005-07-21,2005-07-21,2005-07-21 10:04:02,2005-07-21 10:14:02,2.9235,17.541,,lneff,1055
1056,1056_90917626,,-121.75,36.02,-121.73,36.01,2005-07-21,2005-07-21,2005-07-21 10:00:05,2005-07-21 10:04:02,2.117,32.1572,,lneff,1055
1056,1056_90917625,,-121.77,36.02,-121.75,36.02,2005-07-21,2005-07-21,2005-07-21 09:54:02,2005-07-21 10:00:05,1.8028,17.8792,,lneff,1055
1056,1056_90917624,,-121.8,36.03,-121.77,36.02,2005-07-21,2005-07-21,2005-07-21 09:45:05,2005-07-21 09:54:02,2.9229,19.5946,,lneff,1055
1056,1056_90917623,,-121.81,36.03,-121.8,36.03,2005-07-21,2005-07-21,2005-07-21 09:41:28,2005-07-21 09:45:05,0.9013,14.9524,,lneff,1055
1056,1056_90917622,,-121.84,36.04,-121.81,36.03,2005-07-21,2005-07-21,2005-07-21 09:34:02,2005-07-21 09:41:28,2.9225,23.5901,,lneff,1055
1056,1056_90917621,,-121.84,36.04,-121.84,36.04,2005-07-21,2005-07-21,2005-07-21 09:33:01,2005-07-21 09:34:02,0.0,0.0,,lneff,1055
1056,1056_90917620,,-121.85,36.04,-121.84,36.04,2005-07-21,2005-07-21,2005-07-21 09:28:06,2005-07-21 09:33:01,0.9012,10.9975,,lneff,1055
1056,1056_90917619,,-121.87,36.04,-121.85,36.04,2005-07-21,2005-07-21,2005-07-21 09:24:02,2005-07-21 09:28:06,1.8024,26.5922,,lneff,1055
1056,1056_90917618,,-121.88,36.04,-121.87,36.04,2005-07-21,2005-07-21,2005-07-21 09:19:54,2005-07-21 09:24:02,0.9012,13.0817,,lneff,1055
1056,1056_90917617,,-121.9,36.05,-121.88,36.04,2005-07-21,2005-07-21,2005-07-21 09:14:02,2005-07-21 09:19:54,2.1164,21.6454,,lneff,1055
1056,1056_90917616,,-121.93,36.05,-121.9,36.05,2005-07-21,2005-07-21,2005-07-21 09:04:02,2005-07-21 09:14:02,2.7032,16.2192,,lneff,1055
1056,1056_90917615,,-121.95,36.06,-121.93,36.05,2005-07-21,2005-07-21,2005-07-21 08:58:49,2005-07-21 09:04:02,2.1162,24.3402,,lneff,1055
1056,1056_90917614,,-121.95,36.06,-121.95,36.06,2005-07-21,2005-07-21,2005-07-21 08:58:48,2005-07-21 08:58:49,0.0,0.0,,lneff,1055
1056,1056_90917613,,-122.0,36.07,-121.95,36.06,2005-07-21,2005-07-21,2005-07-21 08:42:14,2005-07-21 08:58:48,4.6391,16.8017,,lneff,1055
1056,1056_90917612,,-122.03,36.08,-122.0,36.07,2005-07-21,2005-07-21,2005-07-21 08:32:14,2005-07-21 08:42:14,2.9213,17.5277,,lneff,1055
1056,1056_90917611,,-122.07,36.1,-122.03,36.08,2005-07-21,2005-07-21,2005-07-21 08:22:14,2005-07-21 08:32:14,4.2311,25.3868,,lneff,1055
1056,1056_90917610,,-122.1,36.11,-122.07,36.1,2005-07-21,2005-07-21,2005-07-21 08:12:08,2005-07-21 08:22:14,2.9203,17.3485,,lneff,1055
1056,1056_90917609,,-122.11,36.11,-122.1,36.11,2005-07-21,2005-07-21,2005-07-21 08:07:11,2005-07-21 08:12:08,0.9004,10.9137,,lneff,1055
1056,1056_90917608,,-122.17,36.11,-122.11,36.11,2005-07-21,2005-07-21,2005-07-21 07:37:06,2005-07-21 08:07:11,5.4023,10.7747,,lneff,1055
1056,1056_90917607,,-122.19,36.11,-122.17,36.11,2005-07-21,2005-07-21,2005-07-21 07:32:08,2005-07-21 07:37:06,1.8008,21.7542,,lneff,1055
1056,1056_90917606,,-122.19,36.11,-122.19,36.11,2005-07-21,2005-07-21,2005-07-21 07:30:57,2005-07-21 07:32:08,0.0,0.0,,lneff,1055
1056,1056_90917605,,-122.22,36.12,-122.19,36.11,2005-07-21,2005-07-21,2005-07-21 07:22:52,2005-07-21 07:30:57,2.92,21.6744,,lneff,1055
1056,1056_90917604,,-122.22,36.12,-122.22,36.12,2005-07-21,2005-07-21,2005-07-21 07:22:08,2005-07-21 07:22:52,0.0,0.0,,lneff,1055
1056,1056_90917603,,-122.22,36.12,-122.22,36.12,2005-07-21,2005-07-21,2005-07-21 07:21:02,2005-07-21 07:22:08,0.0,0.0,,lneff,1055
1056,1056_90917602,,-122.25,36.12,-122.22,36.12,2005-07-21,2005-07-21,2005-07-21 07:12:08,2005-07-21 07:21:02,2.7008,18.2077,,lneff,1055
1056,1056_90917199,,-122.43,36.84,-122.45,36.84,2005-07-15,2005-07-15,2005-07-15 17:13:34,2005-07-15 17:20:12,1.784,16.1363,,lneff,1055
1056,1056_90917198,,-122.39,36.84,-122.43,36.84,2005-07-15,2005-07-15,2005-07-15 17:03:34,2005-07-15 17:13:34,3.5679,21.4075,,lneff,1055
1056,1056_90917197,,-122.38,36.83,-122.39,36.84,2005-07-15,2005-07-15,2005-07-15 17:00:08,2005-07-15 17:03:34,1.4238,24.8823,,lneff,1055
1056,1056_90917196,,-122.36,36.83,-122.38,36.83,2005-07-15,2005-07-15,2005-07-15 16:55:18,2005-07-15 17:00:08,1.7842,22.1486,,lneff,1055
1056,1056_90917195,,-122.36,36.82,-122.36,36.83,2005-07-15,2005-07-15,2005-07-15 16:51:27,2005-07-15 16:55:18,1.1097,17.2947,,lneff,1055
1056,1056_90917194,,-122.35,36.82,-122.36,36.82,2005-07-15,2005-07-15,2005-07-15 16:48:52,2005-07-15 16:51:27,0.8922,20.7223,,lneff,1055
1056,1056_90917193,,-122.34,36.81,-122.35,36.82,2005-07-15,2005-07-15,2005-07-15 16:44:13,2005-07-15 16:48:52,1.424,18.3737,,lneff,1055
1056,1056_90917192,,-122.34,36.81,-122.34,36.81,2005-07-15,2005-07-15,2005-07-15 16:43:34,2005-07-15 16:44:13,0.0,0.0,,lneff,1055
1056,1056_90917191,,-122.33,36.81,-122.34,36.81,2005-07-15,2005-07-15,2005-07-15 16:41:26,2005-07-15 16:43:34,0.8923,25.0967,,lneff,1055
1056,1056_90917190,,-122.31,36.8,-122.33,36.81,2005-07-15,2005-07-15,2005-07-15 16:33:34,2005-07-15 16:41:26,2.1016,16.0295,,lneff,1055
1056,1056_90917189,,-122.28,36.8,-122.31,36.8,2005-07-15,2005-07-15,2005-07-15 16:24:58,2005-07-15 16:33:34,2.6773,18.679,,lneff,1055
1056,1056_90917188,,-122.27,36.79,-122.28,36.8,2005-07-15,2005-07-15,2005-07-15 16:23:33,2005-07-15 16:24:58,1.4241,60.315,,lneff,1055
1056,1056_90917187,,-122.24,36.79,-122.27,36.79,2005-07-15,2005-07-15,2005-07-15 16:14:50,2005-07-15 16:23:33,2.6777,18.4314,,lneff,1055
1056,1056_90917186,,-122.21,36.78,-122.24,36.79,2005-07-15,2005-07-15,2005-07-15 15:58:06,2005-07-15 16:14:50,2.8987,10.3937,,lneff,1055
1056,1056_90917185,,-122.19,36.78,-122.21,36.78,2005-07-15,2005-07-15,2005-07-15 15:53:12,2005-07-15 15:58:06,1.7853,21.8614,,lneff,1055
1056,1056_90917184,,-122.16,36.77,-122.19,36.78,2005-07-15,2005-07-15,2005-07-15 15:43:12,2005-07-15 15:53:12,2.899,17.3941,,lneff,1055
1056,1056_90917183,,-122.12,36.77,-122.16,36.77,2005-07-15,2005-07-15,2005-07-15 15:33:12,2005-07-15 15:43:12,3.5712,21.427,,lneff,1055
1056,1056_90917182,,-122.12,36.77,-122.12,36.77,2005-07-15,2005-07-15,2005-07-15 15:33:03,2005-07-15 15:33:12,0.0,0.0,,lneff,1055
1056,1056_90917181,,-122.1,36.76,-122.12,36.77,2005-07-15,2005-07-15,2005-07-15 15:16:16,2005-07-15 15:33:03,2.1024,7.5161,,lneff,1055
1056,1056_90917180,,-122.09,36.76,-122.1,36.76,2005-07-15,2005-07-15,2005-07-15 15:13:58,2005-07-15 15:16:16,0.8929,23.2932,,lneff,1055
1056,1056_90917179,,-122.08,36.76,-122.09,36.76,2005-07-15,2005-07-15,2005-07-15 14:22:05,2005-07-15 15:13:58,0.8929,1.0326,,lneff,1055
1056,1056_90917178,,-122.05,36.76,-122.08,36.76,2005-07-15,2005-07-15,2005-07-15 14:12:27,2005-07-15 14:22:05,2.6787,16.6841,,lneff,1055
1056,1056_90917177,,-122.02,36.76,-122.05,36.76,2005-07-15,2005-07-15,2005-07-15 14:02:27,2005-07-15 14:12:27,2.6787,16.0723,,lneff,1055
1056,1056_90917176,,-122.02,36.76,-122.02,36.76,2005-07-15,2005-07-15,2005-07-15 14:02:19,2005-07-15 14:02:27,0.0,0.0,,lneff,1055
1056,1056_90917175,,-122.0,36.75,-122.02,36.76,2005-07-15,2005-07-15,2005-07-15 13:57:39,2005-07-15 14:02:19,2.1026,27.0338,,lneff,1055
1056,1056_90917174,,-121.99,36.74,-122.0,36.75,2005-07-15,2005-07-15,2005-07-15 13:38:34,2005-07-15 13:57:39,1.4245,4.4787,,lneff,1055
1056,1056_90917173,,-121.97,36.73,-121.99,36.74,2005-07-15,2005-07-15,2005-07-15 13:32:27,2005-07-15 13:38:34,2.103,20.6291,,lneff,1055
1056,1056_90917172,,-121.94,36.73,-121.97,36.73,2005-07-15,2005-07-15,2005-07-15 13:22:27,2005-07-15 13:32:27,2.6798,16.0786,,lneff,1055
1056,1056_90917171,,-121.94,36.73,-121.94,36.73,2005-07-15,2005-07-15,2005-07-15 13:21:13,2005-07-15 13:22:27,0.0,0.0,,lneff,1055
1056,1056_90917170,,-121.91,36.72,-121.94,36.73,2005-07-15,2005-07-15,2005-07-15 13:12:27,2005-07-15 13:21:13,2.9006,19.8521,,lneff,1055
1056,1056_90917169,,-121.87,36.72,-121.91,36.72,2005-07-15,2005-07-15,2005-07-15 13:02:27,2005-07-15 13:12:27,3.5735,21.4409,,lneff,1055
1056,1056_90917168,,-121.86,36.71,-121.87,36.72,2005-07-15,2005-07-15,2005-07-15 12:59:18,2005-07-15 13:02:27,1.4247,27.1367,,lneff,1055
1056,1056_90917167,,-121.67,35.67,-121.66,35.67,2005-07-14,2005-07-14,2005-07-14 14:03:03,2005-07-14 14:03:30,0.9054,120.7171,,lneff,1055
1056,1056_90917166,,-121.67,35.67,-121.67,35.67,2005-07-14,2005-07-14,2005-07-14 14:01:03,2005-07-14 14:03:03,0.0,0.0,,lneff,1055
1056,1056_90917165,,-121.68,35.67,-121.67,35.67,2005-07-14,2005-07-14,2005-07-14 13:59:03,2005-07-14 14:01:03,0.9054,27.1613,,lneff,1055
1056,1056_90917164,,-121.68,35.67,-121.68,35.67,2005-07-14,2005-07-14,2005-07-14 13:57:03,2005-07-14 13:59:03,0.0,0.0,,lneff,1055
1056,1056_90917163,,-121.69,35.67,-121.68,35.67,2005-07-14,2005-07-14,2005-07-14 13:55:03,2005-07-14 13:57:03,0.9054,27.1613,,lneff,1055
1056,1056_90917162,,-121.69,35.67,-121.69,35.67,2005-07-14,2005-07-14,2005-07-14 13:54:57,2005-07-14 13:55:03,0.0,0.0,,lneff,1055
1056,1056_90917161,,-122.15,36.44,-122.15,36.44,2005-07-13,2005-07-13,2005-07-13 19:05:17,2005-07-13 19:05:27,0.0,0.0,,lneff,1055
1056,1056_90917160,,-122.16,36.44,-122.15,36.44,2005-07-13,2005-07-13,2005-07-13 19:02:09,2005-07-13 19:05:17,0.8966,17.169,,lneff,1055
1056,1056_90917159,,-122.17,36.44,-122.16,36.44,2005-07-13,2005-07-13,2005-07-13 18:45:55,2005-07-13 19:02:09,0.8966,3.3139,,lneff,1055
1056,1056_90917158,,-122.17,36.44,-122.17,36.44,2005-07-13,2005-07-13,2005-07-13 18:45:17,2005-07-13 18:45:55,0.0,0.0,,lneff,1055
