dataset_id,row_id,latitude,longitude,sp_code,scientific,common,tsn,count,series_id,obs_date,date_time,last_mod,provider,owner,oceano,depth,ds_type,platform
1065,1065_18543,41.22,-124.38,MA,Mirounga angustirostris,Northern Elephant Seal,180672,1,,9/20/08,9/20/08 7:35,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":11.0700,""CHL_M"":4.2000,""CHL_Y"":6.0900,""SSH_D"":42.31,""SST_D"":12.450,""SST_M"":12.450,""SST_Y"":11.925,""BATH"":-230,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25057",,ptobs,boat
1065,1065_18544,41.22,-124.39,CU,Callorhinus ursinus,Northern Fur Seal,180627,1,,9/20/08,9/20/08 7:36,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":11.0700,""CHL_M"":4.2000,""CHL_Y"":6.0900,""SSH_D"":42.31,""SST_D"":12.450,""SST_M"":12.450,""SST_Y"":11.925,""BATH"":-230,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25057",,ptobs,boat
1065,1065_18545,41.23,-124.43,CU,Callorhinus ursinus,Northern Fur Seal,180627,1,,9/20/08,9/20/08 7:49,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.0900,""CHL_M"":1.0600,""CHL_Y"":2.3800,""SSH_D"":42.31,""SST_D"":12.075,""SST_M"":12.075,""SST_Y"":12.000,""BATH"":-406,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25057",,ptobs,boat
1065,1065_18540,41.04,-125.19,74,Balaenoptera physalus,Fin Whale,180527,1,,9/19/08,9/19/08 18:21,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.8600,""CHL_M"":0.8100,""CHL_Y"":0.9000,""SSH_D"":47.35,""SST_D"":15.075,""SST_M"":15.075,""SST_Y"":13.200,""BATH"":-3069,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25057",,ptobs,boat
1065,1065_18541,41.11,-125.16,70,Balaenoptera,baleen whales,180523,1,,9/19/08,9/19/08 18:56,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.8200,""CHL_M"":0.8300,""CHL_Y"":1.0100,""SSH_D"":47.35,""SST_D"":15.150,""SST_M"":15.150,""SST_Y"":12.825,""BATH"":-3058,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25057",,ptobs,boat
1065,1065_18424,38.01,-124.55,44,Phocoenoides dalli,Dall's Porpoise,180480,7,,9/4/08,9/4/08 8:22,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.0200,""CHL_M"":0.9100,""CHL_Y"":0.8600,""SSH_D"":53.98,""SST_D"":-9999,""SST_M"":14.100,""SST_Y"":12.900,""BATH"":-3902,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18445,38.37,-124.43,44,Phocoenoides dalli,Dall's Porpoise,180480,1,,9/6/08,9/6/08 7:47,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.1900,""CHL_M"":0.9600,""CHL_Y"":0.9700,""SSH_D"":48.21,""SST_D"":-9999,""SST_M"":14.625,""SST_Y"":12.675,""BATH"":-3747,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18446,38.4,-124.42,44,Phocoenoides dalli,Dall's Porpoise,180480,4,,9/6/08,9/6/08 7:55,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.1900,""CHL_M"":0.9600,""CHL_Y"":0.9700,""SSH_D"":48.21,""SST_D"":-9999,""SST_M"":14.625,""SST_Y"":12.675,""BATH"":-3699,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18447,38.46,-124.4,63,Berardius bairdii,Baird's Beaked Whale,180496,4,,9/6/08,9/6/08 8:20,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.0700,""CHL_M"":1.1000,""CHL_Y"":0.9600,""SSH_D"":48.21,""SST_D"":-9999,""SST_M"":14.550,""SST_Y"":12.600,""BATH"":-3614,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18486,37.43,-124.63,44,Phocoenoides dalli,Dall's Porpoise,180480,4,,9/13/08,9/13/08 18:10,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.4800,""CHL_M"":0.9900,""CHL_Y"":0.8600,""SSH_D"":49.72,""SST_D"":-9999,""SST_M"":14.325,""SST_Y"":14.025,""BATH"":-4236,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18487,37.43,-124.62,44,Phocoenoides dalli,Dall's Porpoise,180480,1,,9/13/08,9/13/08 18:13,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.4800,""CHL_M"":0.9900,""CHL_Y"":0.8600,""SSH_D"":49.72,""SST_D"":-9999,""SST_M"":14.475,""SST_Y"":14.325,""BATH"":-4198,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18488,37.44,-124.56,77,Cetacea,cetaceans,180403,16,,9/13/08,9/13/08 18:26,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":1.0700,""CHL_Y"":0.8600,""SSH_D"":49.72,""SST_D"":-9999,""SST_M"":14.400,""SST_Y"":14.475,""BATH"":-4082,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18546,41.24,-124.51,MA,Mirounga angustirostris,Northern Elephant Seal,180672,1,,9/20/08,9/20/08 8:12,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.1100,""CHL_M"":1.2900,""CHL_Y"":2.2100,""SSH_D"":42.31,""SST_D"":12.525,""SST_M"":12.525,""SST_Y"":12.075,""BATH"":-877,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25057",,ptobs,boat
1065,1065_18747,34.07,-119.49,17,Delphinus delphis,Short-beaked Common Dolphin,180438,26,,10/5/08,10/5/08 14:49,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.7500,""CHL_M"":0.7800,""CHL_Y"":1.4400,""SSH_D"":52.48,""SST_D"":-9999,""SST_M"":18.675,""SST_Y"":17.550,""BATH"":-102,""EEZ"":163,""WDPA"":""352729"",""LME"":3,""MEOW"":25059",,ptobs,boat
1065,1065_18748,34.05,-119.43,ZC,Zalophus californianus,California Sealion,180621,2,,10/5/08,10/5/08 15:32,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.7500,""CHL_M"":0.7800,""CHL_Y"":1.4400,""SSH_D"":52.48,""SST_D"":17.175,""SST_M"":17.700,""SST_Y"":15.075,""BATH"":-86,""EEZ"":163,""WDPA"":""352729"",""LME"":3,""MEOW"":25059",,ptobs,boat
1065,1065_18749,34.05,-119.43,18,Tursiops truncatus,Bottlenose Dolphin,180426,8,,10/5/08,10/5/08 15:32,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.7500,""CHL_M"":0.7800,""CHL_Y"":1.4400,""SSH_D"":52.48,""SST_D"":17.175,""SST_M"":17.700,""SST_Y"":15.075,""BATH"":-86,""EEZ"":163,""WDPA"":""352729"",""LME"":3,""MEOW"":25059",,ptobs,boat
1065,1065_18750,34.03,-119.12,5,Delphinus,common dolphins,180437,5,,10/5/08,10/5/08 17:21,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.4700,""CHL_M"":0.5200,""CHL_Y"":3.6100,""SSH_D"":57.32,""SST_D"":17.700,""SST_M"":18.150,""SST_Y"":14.700,""BATH"":-326,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25059",,ptobs,boat
1065,1065_18730,34.35,-120.71,5,Delphinus,common dolphins,180437,12,,10/5/08,10/5/08 7:40,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.4300,""CHL_M"":1.5900,""CHL_Y"":2.5500,""SSH_D"":59.24,""SST_D"":14.550,""SST_M"":15.300,""SST_Y"":13.500,""BATH"":-602,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18731,34.35,-120.71,70,Balaenoptera,baleen whales,180523,1,,10/5/08,10/5/08 7:42,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.4300,""CHL_M"":1.5900,""CHL_Y"":2.5500,""SSH_D"":59.24,""SST_D"":14.550,""SST_M"":15.300,""SST_Y"":13.500,""BATH"":-602,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18732,34.35,-120.7,70,Balaenoptera,baleen whales,180523,1,,10/5/08,10/5/08 7:45,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.4300,""CHL_M"":1.5900,""CHL_Y"":2.5500,""SSH_D"":59.24,""SST_D"":14.550,""SST_M"":15.300,""SST_Y"":13.500,""BATH"":-595,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18733,34.34,-120.67,70,Balaenoptera,baleen whales,180523,1,,10/5/08,10/5/08 7:56,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.4300,""CHL_M"":1.5900,""CHL_Y"":2.5500,""SSH_D"":59.24,""SST_D"":14.700,""SST_M"":15.000,""SST_Y"":13.575,""BATH"":-536,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18734,34.34,-120.67,70,Balaenoptera,baleen whales,180523,1,,10/5/08,10/5/08 7:56,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.4300,""CHL_M"":1.5900,""CHL_Y"":2.5500,""SSH_D"":59.24,""SST_D"":14.700,""SST_M"":15.000,""SST_Y"":13.575,""BATH"":-536,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18735,34.33,-120.62,76,Megaptera novaeangliae,Humpback Whale,180530,3,,10/5/08,10/5/08 8:20,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.4000,""CHL_M"":1.6400,""CHL_Y"":2.7100,""SSH_D"":59.24,""SST_D"":15.300,""SST_M"":15.375,""SST_Y"":13.350,""BATH"":-471,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18736,34.32,-120.59,76,Megaptera novaeangliae,Humpback Whale,180530,2,,10/5/08,10/5/08 8:34,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.4000,""CHL_M"":1.6400,""CHL_Y"":2.7100,""SSH_D"":57.35,""SST_D"":15.075,""SST_M"":15.300,""SST_Y"":13.350,""BATH"":-475,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18737,34.3,-120.56,75,Balaenoptera musculus,Blue Whale,180528,1,,10/5/08,10/5/08 8:55,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.4000,""CHL_M"":1.6400,""CHL_Y"":2.7100,""SSH_D"":57.35,""SST_D"":15.225,""SST_M"":15.450,""SST_Y"":13.200,""BATH"":-484,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18738,34.3,-120.54,70,Balaenoptera,baleen whales,180523,1,,10/5/08,10/5/08 9:02,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.4000,""CHL_M"":1.6400,""CHL_Y"":2.7100,""SSH_D"":57.35,""SST_D"":15.225,""SST_M"":15.450,""SST_Y"":13.200,""BATH"":-443,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18739,34.29,-120.48,70,Balaenoptera,baleen whales,180523,1,,10/5/08,10/5/08 9:33,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.2500,""CHL_M"":1.3700,""CHL_Y"":4.0400,""SSH_D"":57.35,""SST_D"":15.150,""SST_M"":15.600,""SST_Y"":13.050,""BATH"":-375,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18740,34.29,-120.45,75,Balaenoptera musculus,Blue Whale,180528,1,,10/5/08,10/5/08 9:42,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.2500,""CHL_M"":1.3700,""CHL_Y"":4.0400,""SSH_D"":57.35,""SST_D"":15.150,""SST_M"":15.375,""SST_Y"":13.200,""BATH"":-345,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25059",,ptobs,boat
1065,1065_18741,34.28,-120.4,21,Grampus griseus,Risso's Dolphin,180457,10,,10/5/08,10/5/08 9:57,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.3600,""CHL_M"":1.2700,""CHL_Y"":5.1000,""SSH_D"":57.35,""SST_D"":15.300,""SST_M"":15.225,""SST_Y"":13.050,""BATH"":-323,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25059",,ptobs,boat
1065,1065_18742,34.23,-120.19,5,Delphinus,common dolphins,180437,22,,10/5/08,10/5/08 11:03,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.5000,""CHL_M"":1.5400,""CHL_Y"":4.9000,""SSH_D"":54.22,""SST_D"":14.625,""SST_M"":15.000,""SST_Y"":13.500,""BATH"":-507,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25059",,ptobs,boat
1065,1065_18743,34.19,-119.99,21,Grampus griseus,Risso's Dolphin,180457,32,,10/5/08,10/5/08 12:03,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.2300,""CHL_M"":1.0800,""CHL_Y"":3.7000,""SSH_D"":52.68,""SST_D"":14.475,""SST_M"":15.675,""SST_Y"":13.725,""BATH"":-509,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25059",,ptobs,boat
1065,1065_19001,34.25,-120.89,CU,Callorhinus ursinus,Northern Fur Seal,180627,1,,10/31/08,10/31/08 11:02,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""SSH_D"":52.78,""SST_D"":16.500,""SST_M"":15.600,""SST_Y"":13.875,""BATH"":-733,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18729,34.36,-120.74,70,Balaenoptera,baleen whales,180523,1,,10/5/08,10/5/08 7:31,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.4300,""CHL_M"":1.5900,""CHL_Y"":2.5500,""SSH_D"":56.37,""SST_D"":14.550,""SST_M"":15.300,""SST_Y"":13.500,""BATH"":-599,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_19005,34.46,-120.84,CU,Callorhinus ursinus,Northern Fur Seal,180627,1,,10/31/08,10/31/08 12:12,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.1500,""CHL_M"":1.5700,""CHL_Y"":2.6200,""SSH_D"":51.95,""SST_D"":16.725,""SST_M"":15.525,""SST_Y"":13.350,""BATH"":-593,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_19006,34.66,-120.78,16,Delphinus capensis,Long-beaked Common Dolphin,555654,2056,,10/31/08,10/31/08 13:27,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":2.7900,""SSH_D"":50.79,""SST_D"":16.500,""SST_M"":15.750,""SST_Y"":12.825,""BATH"":-97,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_19007,34.67,-120.79,21,Grampus griseus,Risso's Dolphin,180457,8,,10/31/08,10/31/08 13:31,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.7500,""CHL_M"":3.2800,""CHL_Y"":3.0600,""SSH_D"":50.79,""SST_D"":16.500,""SST_M"":15.750,""SST_Y"":12.825,""BATH"":-97,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_19008,34.67,-120.82,MA,Mirounga angustirostris,Northern Elephant Seal,180672,1,,10/31/08,10/31/08 14:26,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.7500,""CHL_M"":3.2800,""CHL_Y"":3.0600,""SSH_D"":50.79,""SST_D"":16.350,""SST_M"":15.600,""SST_Y"":13.125,""BATH"":-127,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_19009,34.78,-120.78,76,Megaptera novaeangliae,Humpback Whale,180530,2,,10/31/08,10/31/08 15:05,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.6000,""CHL_M"":2.3800,""CHL_Y"":3.3000,""SSH_D"":50.79,""SST_D"":16.275,""SST_M"":14.850,""SST_Y"":12.900,""BATH"":-98,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_19010,34.82,-120.76,40,Phocoena phocoena,Harbor Porpoise,180473,2,,10/31/08,10/31/08 15:42,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.6000,""CHL_M"":2.3800,""CHL_Y"":3.3000,""SSH_D"":50.79,""SST_D"":16.200,""SST_M"":14.250,""SST_Y"":12.900,""BATH"":-91,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_19011,34.83,-120.76,16,Delphinus capensis,Long-beaked Common Dolphin,555654,35,,10/31/08,10/31/08 15:46,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.6000,""CHL_M"":2.3800,""CHL_Y"":3.3000,""SSH_D"":50.79,""SST_D"":16.200,""SST_M"":14.250,""SST_Y"":12.900,""BATH"":-90,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_19012,34.85,-120.75,21,Grampus griseus,Risso's Dolphin,180457,19,,10/31/08,10/31/08 16:11,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""SSH_D"":49.81,""SST_D"":16.275,""SST_M"":15.075,""SST_Y"":12.900,""BATH"":-78,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18269,46.61,-128,44,Phocoenoides dalli,Dall's Porpoise,180480,6,,8/2/08,8/2/08 10:50,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""SSH_D"":49.98,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":12.450,""BATH"":-2755,""EEZ"":163,""WDPA"":""NULL"",""LME"":2,""MEOW"":25057",,ptobs,boat
1065,1065_18271,46.53,-128.05,44,Phocoenoides dalli,Dall's Porpoise,180480,3,,8/2/08,8/2/08 13:42,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.3600,""SSH_D"":49.51,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":12.300,""BATH"":-2760,""EEZ"":163,""WDPA"":""NULL"",""LME"":2,""MEOW"":25057",,ptobs,boat
1065,1065_18296,46.4,-127.98,MA,Mirounga angustirostris,Northern Elephant Seal,180672,1,,8/6/08,8/6/08 7:01,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.3800,""SSH_D"":51.26,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":13.200,""BATH"":-2786,""EEZ"":163,""WDPA"":""NULL"",""LME"":2,""MEOW"":25057",,ptobs,boat
1065,1065_18297,46.38,-127.93,MA,Mirounga angustirostris,Northern Elephant Seal,180672,1,,8/6/08,8/6/08 7:14,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.3800,""SSH_D"":51.38,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":13.500,""BATH"":-2776,""EEZ"":163,""WDPA"":""NULL"",""LME"":2,""MEOW"":25057",,ptobs,boat
1065,1065_18298,46.38,-127.92,74,Balaenoptera physalus,Fin Whale,180527,1,,8/6/08,8/6/08 7:18,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":-9999,""CHL_Y"":0.3800,""SSH_D"":51.38,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":13.275,""BATH"":-2766,""EEZ"":163,""WDPA"":""NULL"",""LME"":2,""MEOW"":25057",,ptobs,boat
1065,1065_18270,46.61,-128,74,Balaenoptera physalus,Fin Whale,180527,7,,8/2/08,8/2/08 10:50,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""SSH_D"":49.98,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":12.450,""BATH"":-2755,""EEZ"":163,""WDPA"":""NULL"",""LME"":2,""MEOW"":25057",,ptobs,boat
1065,1065_18508,37.61,-122.99,44,Phocoenoides dalli,Dall's Porpoise,180480,2,,9/17/08,9/17/08 18:17,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":3.4500,""CHL_M"":3.6800,""CHL_Y"":3.6200,""SSH_D"":55.38,""SST_D"":15.150,""SST_M"":14.775,""SST_Y"":11.850,""BATH"":-114,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18509,37.6,-123,76,Megaptera novaeangliae,Humpback Whale,180530,2,,9/17/08,9/17/08 18:20,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""SSH_D"":55.38,""SST_D"":15.150,""SST_M"":14.775,""SST_Y"":11.850,""BATH"":-129,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18672,37.25,-126.39,74,Balaenoptera physalus,Fin Whale,180527,1,,9/29/08,9/29/08 16:02,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""SSH_D"":49.35,""SST_D"":15.675,""SST_M"":17.625,""SST_Y"":15.300,""BATH"":-4530,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_18757,34,-119.26,16,Delphinus capensis,Long-beaked Common Dolphin,555654,149,,10/6/08,10/6/08 7:31,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""SSH_D"":57.32,""SST_D"":17.925,""SST_M"":18.225,""SST_Y"":14.925,""BATH"":-523,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25059",,ptobs,boat
1065,1065_18781,33,-119.57,177,Cetacea,cetaceans,180403,,,10/7/08,10/7/08 14:44,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""SSH_D"":55.77,""SST_D"":16.650,""SST_M"":17.100,""SST_Y"":15.150,""BATH"":-400,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1065,1065_19137,32.73,-118.07,MA,Mirounga angustirostris,Northern Elephant Seal,180672,1,,11/30/08,11/30/08 11:51,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.2700,""CHL_M"":0.2000,""CHL_Y"":0.4100,""SSH_D"":54.76,""SST_D"":16.275,""SST_M"":18.075,""SST_Y"":17.250,""BATH"":-703,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25059",,ptobs,boat
1065,1065_18405,42.88,-127.8,70,Balaenoptera,baleen whales,180523,1,,8/28/08,8/28/08 9:44,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.1600,""CHL_M"":0.1600,""CHL_Y"":0.4100,""SSH_D"":68.04,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":14.100,""BATH"":-2851,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25057",,ptobs,boat
1065,1065_19077,30.29,-123.56,17,Delphinus delphis,Short-beaked Common Dolphin,180438,50,,11/19/08,11/19/08 15:44,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.1300,""CHL_M"":0.1100,""CHL_Y"":0.1200,""SSH_D"":72.36,""SST_D"":-9999,""SST_M"":18.525,""SST_Y"":17.700,""BATH"":-4282,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1065,1065_19042,31.25,-123.55,17,Delphinus delphis,Short-beaked Common Dolphin,180438,3,,11/14/08,11/14/08 13:17,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""SSH_D"":65.96,""SST_D"":17.850,""SST_M"":17.475,""SST_Y"":17.250,""BATH"":-4066,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1065,1065_18854,33.66,-124.31,49,Ziphius,goose-beaked whales,180497,3,,10/18/08,10/18/08 8:48,11/26/13 12:19,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.5200,""CHL_M"":0.5000,""CHL_Y"":0.4600,""SSH_D"":56.08,""SST_D"":16.200,""SST_M"":16.650,""SST_Y"":16.275,""BATH"":-4577,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
