dataset_id,row_id,latitude,longitude,sp_code,scientific,common,tsn,count,series_id,date_time,last_mod,provider,owner,oceano,depth,ds_type
219,219_706,38.05,-125.21,Northern elephant seal,Mirounga angustirostris,northern elephant seal,180672,1,,9/27/96 16:11,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":47.58,""SST_D"":16.125,""SST_M"":15.075,""SST_Y"":14.025,""BATH"":-4000,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_703,38.11,-125.05,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,4,,9/27/96 15:11,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":47.58,""SST_D"":-9999,""SST_M"":14.700,""SST_Y"":13.800,""BATH"":-3915,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_704,38.11,-125.06,"Offshore common dolphin, short-beaked common dolphin",Delphinus delphis,common dolphin,180438,33,,9/27/96 15:13,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":47.58,""SST_D"":-9999,""SST_M"":14.700,""SST_Y"":13.800,""BATH"":-3911,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_772,38.12,-125.14,"Offshore common dolphin, short-beaked common dolphin",Delphinus delphis,common dolphin,180438,239,,10/1/96 9:57,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":48.35,""SST_D"":-9999,""SST_M"":14.925,""SST_Y"":13.800,""BATH"":-3965,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_771,38.13,-125.19,Northern fur seal,Callorhinus ursinus,northern fur seal,180627,1,,10/1/96 9:41,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":48.35,""SST_D"":-9999,""SST_M"":14.925,""SST_Y"":13.800,""BATH"":-3937,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_747,38.13,-125.29,Northern elephant seal,Mirounga angustirostris,northern elephant seal,180672,1,,9/30/96 18:33,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":48.84,""SST_D"":16.125,""SST_M"":15.225,""SST_Y"":13.950,""BATH"":-3845,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_746,38.14,-125.35,Unidentified pinniped,Caniformia,,552303,1,,9/30/96 18:15,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":48.84,""SST_D"":16.125,""SST_M"":15.450,""SST_Y"":14.175,""BATH"":-3878,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_745,38.16,-125.46,Northern elephant seal,Mirounga angustirostris,northern elephant seal,180672,1,,9/30/96 17:44,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":48.84,""SST_D"":16.725,""SST_M"":15.450,""SST_Y"":14.250,""BATH"":-3933,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_744,38.16,-125.47,"Offshore common dolphin, short-beaked common dolphin",Delphinus delphis,common dolphin,180438,11,,9/30/96 17:40,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":48.84,""SST_D"":16.500,""SST_M"":15.525,""SST_Y"":14.400,""BATH"":-3933,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_743,38.2,-125.76,"Offshore common dolphin, short-beaked common dolphin",Delphinus delphis,common dolphin,180438,15,,9/30/96 16:18,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":50.20,""SST_D"":16.500,""SST_M"":15.300,""SST_Y"":14.550,""BATH"":-4111,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_742,38.2,-125.78,Northern elephant seal,Mirounga angustirostris,northern elephant seal,180672,1,,9/30/96 16:14,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":50.20,""SST_D"":16.575,""SST_M"":15.600,""SST_Y"":14.700,""BATH"":-4120,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_741,38.2,-125.79,Northern fur seal,Callorhinus ursinus,northern fur seal,180627,1,,9/30/96 16:11,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":50.20,""SST_D"":16.575,""SST_M"":15.600,""SST_Y"":14.700,""BATH"":-4120,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_740,38.22,-125.95,Unidentified pinniped,Caniformia,,552303,1,,9/30/96 15:25,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":50.20,""SST_D"":16.800,""SST_M"":15.675,""SST_Y"":14.700,""BATH"":-4236,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_739,38.21,-126.03,Northern elephant seal,Mirounga angustirostris,northern elephant seal,180672,1,,9/30/96 15:02,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":54.55,""SST_D"":16.725,""SST_M"":15.600,""SST_Y"":14.850,""BATH"":-4267,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_737,38.2,-126.13,Northern elephant seal,Mirounga angustirostris,northern elephant seal,180672,1,,9/30/96 14:49,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":54.55,""SST_D"":16.800,""SST_M"":15.750,""SST_Y"":15.000,""BATH"":-4309,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_738,38.2,-126.13,Northern elephant seal,Mirounga angustirostris,northern elephant seal,180672,1,,9/30/96 14:51,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":54.55,""SST_D"":16.800,""SST_M"":15.750,""SST_Y"":15.000,""BATH"":-4309,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_736,38.33,-126.81,Unidentified small whale,Cetacea,cetaceans,180403,1,,9/30/96 10:51,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":70.28,""SST_D"":17.775,""SST_M"":18.225,""SST_Y"":15.300,""BATH"":-4443,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_59,39.3,-125.54,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,6,,8/3/96 8:12,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":50.27,""SST_D"":13.950,""SST_M"":14.700,""SST_Y"":13.725,""BATH"":-3605,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_60,39.3,-125.54,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,4,,8/3/96 8:14,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":50.27,""SST_D"":13.950,""SST_M"":14.700,""SST_Y"":13.725,""BATH"":-3605,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_58,39.29,-125.56,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,9,,8/3/96 8:04,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":50.27,""SST_D"":13.950,""SST_M"":15.000,""SST_Y"":13.950,""BATH"":-3547,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_57,39.25,-125.65,Unidentified dolphin or porpoise,Cetacea,cetaceans,180403,3,,8/3/96 7:27,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":50.27,""SST_D"":14.025,""SST_M"":15.075,""SST_Y"":14.100,""BATH"":-3665,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_61,39.64,-125.02,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,5,,8/3/96 11:26,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.34,""SST_D"":-9999,""SST_M"":13.575,""SST_Y"":13.125,""BATH"":-2695,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25058",,ptobs
219,219_49,39.8,-127.79,Unidentified beaked whale,Ziphius,goose-beaked whales,180497,1,,7/27/96 17:35,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":68.16,""SST_D"":16.800,""SST_M"":15.825,""SST_Y"":14.925,""BATH"":-4384,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":NULL",,ptobs
219,219_51,39.77,-127.85,Unidentified small whale,Cetacea,cetaceans,180403,1,,7/27/96 19:16,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":68.16,""SST_D"":-9999,""SST_M"":15.675,""SST_Y"":15.225,""BATH"":-4394,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":NULL",,ptobs
219,219_50,39.78,-127.86,"Offshore common dolphin, short-beaked common dolphin",Delphinus delphis,common dolphin,180438,258,,7/27/96 18:35,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":68.16,""SST_D"":17.025,""SST_M"":15.825,""SST_Y"":14.775,""BATH"":-4363,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":NULL",,ptobs
219,219_671,40.95,-124.82,"Pacific white-sided dolphin, lag, hookfin porpoise",Lagenorhynchus obliquidens,Pacific white-sided dolphin,180444,12,,9/26/96 14:49,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.20,""SST_D"":-9999,""SST_M"":14.625,""SST_Y"":12.525,""BATH"":-1620,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_670,40.95,-124.82,Fin whale,Balaenoptera physalus,fin whale,180527,1,,9/26/96 14:47,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.20,""SST_D"":-9999,""SST_M"":14.625,""SST_Y"":12.525,""BATH"":-1620,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_672,40.94,-124.92,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,14,,9/26/96 15:17,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.20,""SST_D"":-9999,""SST_M"":14.625,""SST_Y"":12.750,""BATH"":-2922,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_669,41.07,-124.68,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,4,,9/26/96 13:48,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.77,""SST_D"":-9999,""SST_M"":13.950,""SST_Y"":12.600,""BATH"":-856,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_453,41.08,-124.88,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,1,,8/28/96 19:18,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":50.69,""SST_D"":12.975,""SST_M"":13.275,""SST_Y"":12.900,""BATH"":-1510,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_452,41.08,-124.9,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,1,,8/28/96 19:15,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":50.69,""SST_D"":13.350,""SST_M"":13.275,""SST_Y"":12.825,""BATH"":-1739,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_451,41.08,-124.94,Unidentified cetacean,Cetacea,cetaceans,180403,1,,8/28/96 19:04,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":50.69,""SST_D"":13.350,""SST_M"":13.275,""SST_Y"":12.825,""BATH"":-1969,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_450,41.08,-124.95,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,5,,8/28/96 19:02,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":50.69,""SST_D"":13.350,""SST_M"":13.275,""SST_Y"":12.825,""BATH"":-2170,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_449,41.08,-124.96,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,8/28/96 18:58,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":50.69,""SST_D"":13.350,""SST_M"":13.275,""SST_Y"":12.825,""BATH"":-2473,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_448,41.08,-124.98,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,4,,8/28/96 18:55,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":50.69,""SST_D"":13.350,""SST_M"":13.275,""SST_Y"":12.825,""BATH"":-2756,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_538,43.37,-124.39,Humpback whale,Megaptera novaeangliae,humpback whale,180530,1,,9/12/96 13:12,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":42.89,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":9.675,""BATH"":-29,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_540,43.36,-124.41,"Harbor porpoise, herring hog",Phocoena phocoena,common porpoise,180473,4,,9/12/96 13:26,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":42.89,""SST_D"":14.325,""SST_M"":14.325,""SST_Y"":11.025,""BATH"":-59,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_539,43.37,-124.41,"Harbor porpoise, herring hog",Phocoena phocoena,common porpoise,180473,1,,9/12/96 13:21,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":42.89,""SST_D"":14.325,""SST_M"":14.325,""SST_Y"":11.025,""BATH"":-59,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_541,43.38,-124.43,Humpback whale,Megaptera novaeangliae,humpback whale,180530,2,,9/12/96 13:46,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":42.89,""SST_D"":14.100,""SST_M"":14.100,""SST_Y"":11.700,""BATH"":-89,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_542,43.42,-124.47,Humpback whale,Megaptera novaeangliae,humpback whale,180530,2,,9/12/96 14:58,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":43.33,""SST_D"":14.175,""SST_M"":14.175,""SST_Y"":11.400,""BATH"":-103,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_537,43.11,-124.52,Unidentified dolphin or porpoise,Cetacea,cetaceans,180403,1,,9/12/96 10:27,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":43.94,""SST_D"":15.375,""SST_M"":15.375,""SST_Y"":11.325,""BATH"":-63,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_536,43.11,-124.59,Unidentified dolphin or porpoise,Cetacea,cetaceans,180403,3,,9/12/96 10:09,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":43.94,""SST_D"":15.600,""SST_M"":15.600,""SST_Y"":11.475,""BATH"":-107,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_543,43.47,-124.5,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,1,,9/12/96 15:29,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":43.33,""SST_D"":14.025,""SST_M"":14.025,""SST_Y"":11.550,""BATH"":-121,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_544,43.47,-124.5,Killer whale,Orcinus orca,killer whale,180469,14,,9/12/96 15:29,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":43.33,""SST_D"":14.025,""SST_M"":14.025,""SST_Y"":11.550,""BATH"":-121,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_640,43.98,-124.48,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,1,,9/17/96 15:03,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":42.41,""SST_D"":13.425,""SST_M"":13.500,""SST_Y"":11.775,""BATH"":-130,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_639,43.98,-124.48,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,1,,9/17/96 15:00,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":42.41,""SST_D"":13.425,""SST_M"":13.500,""SST_Y"":11.775,""BATH"":-130,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_643,43.99,-124.45,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,9/17/96 15:11,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":42.41,""SST_D"":13.950,""SST_M"":13.875,""SST_Y"":11.925,""BATH"":-125,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_642,43.99,-124.45,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,8,,9/17/96 15:09,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":42.41,""SST_D"":13.950,""SST_M"":13.875,""SST_Y"":11.925,""BATH"":-125,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_641,43.99,-124.46,Northern fur seal,Callorhinus ursinus,northern fur seal,180627,1,,9/17/96 15:06,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":42.41,""SST_D"":13.950,""SST_M"":13.875,""SST_Y"":11.925,""BATH"":-126,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_546,43.68,-124.58,California sea lion,Zalophus californianus,California sea lion,180621,1,,9/12/96 18:45,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.07,""SST_D"":14.625,""SST_M"":14.025,""SST_Y"":12.225,""BATH"":-240,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_545,43.67,-124.59,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,5,,9/12/96 18:42,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.07,""SST_D"":14.700,""SST_M"":13.875,""SST_Y"":12.375,""BATH"":-236,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_599,43.8,-124.92,Northern elephant seal,Mirounga angustirostris,northern elephant seal,180672,1,,9/17/96 12:53,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":42.94,""SST_D"":13.875,""SST_M"":13.950,""SST_Y"":12.600,""BATH"":-631,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_596,43.75,-124.99,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,9/17/96 11:55,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":42.94,""SST_D"":14.025,""SST_M"":14.175,""SST_Y"":12.900,""BATH"":-1349,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_598,43.77,-124.98,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,9/17/96 12:35,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":42.94,""SST_D"":13.950,""SST_M"":13.950,""SST_Y"":12.525,""BATH"":-1314,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_597,43.77,-124.98,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,5,,9/17/96 12:34,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":42.94,""SST_D"":13.950,""SST_M"":13.950,""SST_Y"":12.525,""BATH"":-1314,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_625,43.9,-124.67,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,4,,9/17/96 14:05,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":42.41,""SST_D"":13.875,""SST_M"":13.800,""SST_Y"":12.675,""BATH"":-231,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_608,43.84,-124.8,California sea lion,Zalophus californianus,California sea lion,180621,1,,9/17/96 13:28,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":42.94,""SST_D"":13.800,""SST_M"":13.950,""SST_Y"":12.675,""BATH"":-373,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_615,43.86,-124.73,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,15,,9/17/96 13:46,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":41.86,""SST_D"":13.875,""SST_M"":13.950,""SST_Y"":12.525,""BATH"":-288,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_616,43.86,-124.73,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,9/17/96 13:47,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":41.86,""SST_D"":13.875,""SST_M"":13.950,""SST_Y"":12.525,""BATH"":-288,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_614,43.86,-124.74,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,7,,9/17/96 13:44,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":41.86,""SST_D"":13.875,""SST_M"":13.950,""SST_Y"":12.525,""BATH"":-288,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_618,43.87,-124.72,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,6,,9/17/96 13:52,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":41.86,""SST_D"":13.875,""SST_M"":13.950,""SST_Y"":12.525,""BATH"":-289,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_617,43.87,-124.72,Northern fur seal,Callorhinus ursinus,northern fur seal,180627,1,,9/17/96 13:51,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":41.86,""SST_D"":13.875,""SST_M"":13.950,""SST_Y"":12.525,""BATH"":-289,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_624,43.87,-124.72,"Pacific white-sided dolphin, lag, hookfin porpoise",Lagenorhynchus obliquidens,Pacific white-sided dolphin,180444,45,,9/17/96 14:00,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":41.86,""SST_D"":13.875,""SST_M"":13.950,""SST_Y"":12.525,""BATH"":-289,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_622,43.87,-124.72,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,1,,9/17/96 13:59,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":41.86,""SST_D"":13.875,""SST_M"":13.950,""SST_Y"":12.525,""BATH"":-289,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_621,43.87,-124.72,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,9/17/96 13:58,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":41.86,""SST_D"":13.875,""SST_M"":13.950,""SST_Y"":12.525,""BATH"":-289,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_620,43.87,-124.72,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,5,,9/17/96 13:55,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":41.86,""SST_D"":13.875,""SST_M"":13.950,""SST_Y"":12.525,""BATH"":-289,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_623,43.87,-124.72,"Risso's dolphin, gray grampus",Grampus griseus,Risso's dolphin,180457,15,,9/17/96 14:00,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":41.86,""SST_D"":13.875,""SST_M"":13.950,""SST_Y"":12.525,""BATH"":-289,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_619,43.87,-124.72,Northern fur seal,Callorhinus ursinus,northern fur seal,180627,1,,9/17/96 13:53,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":41.86,""SST_D"":13.875,""SST_M"":13.950,""SST_Y"":12.525,""BATH"":-289,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_611,43.85,-124.76,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,9/17/96 13:38,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":42.94,""SST_D"":13.875,""SST_M"":13.875,""SST_Y"":12.675,""BATH"":-319,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
